Date,Close
6/27/2016,1324.6
6/28/2016,1311.79
6/29/2016,1319.15
6/30/2016,1321.9
7/1/2016,1341.35
7/4/2016,1350.79
7/5/2016,1356.45
7/6/2016,1363.78
7/7/2016,1360.45
7/8/2016,1366.33
7/11/2016,1355.4
7/12/2016,1333.1
7/13/2016,1342.64
7/14/2016,1335.23
7/15/2016,1337.45
7/18/2016,1328.85
7/19/2016,1332.01
7/20/2016,1316.06
7/21/2016,1331.43
7/22/2016,1322.73
7/25/2016,1315.6
7/26/2016,1320.26
7/27/2016,1340.08
7/28/2016,1335.75
7/29/2016,1351.28
8/1/2016,1353.15
8/2/2016,1363.57
8/3/2016,1358.18
8/4/2016,1361.15
8/5/2016,1336
8/8/2016,1335.31
8/9/2016,1340.73
8/10/2016,1346.61
8/11/2016,1338.78
8/12/2016,1335.97
8/15/2016,1339.4
8/16/2016,1346.24
8/17/2016,1348.73
8/18/2016,1352.36
8/19/2016,1341.47
8/22/2016,1339.09
8/23/2016,1337.56
8/24/2016,1324.13
8/25/2016,1321.97
8/26/2016,1321.18
8/29/2016,1323.38
8/30/2016,1311.11
8/31/2016,1308.97
9/1/2016,1313.89
9/2/2016,1325.21
9/5/2016,1327.08
9/6/2016,1350
9/7/2016,1345.18
9/8/2016,1338.3
9/9/2016,1327.83
9/12/2016,1327.82
9/13/2016,1319.05
9/14/2016,1322.94
9/15/2016,1314.75
9/16/2016,1310.35
9/19/2016,1313.19
9/20/2016,1314.84
9/21/2016,1335.17
9/22/2016,1337.07
9/23/2016,1337.56
9/26/2016,1337.95
9/27/2016,1327.32
9/28/2016,1321.54
9/29/2016,1320.37
9/30/2016,1315.87
10/3/2016,1311.6
10/4/2016,1268.44
10/5/2016,1266.85
10/6/2016,1254.38
10/7/2016,1257.08
10/10/2016,1259.65
10/11/2016,1252.8
10/12/2016,1255.25
10/13/2016,1258.09
10/14/2016,1251.03
10/17/2016,1255.85
10/18/2016,1262.5
10/19/2016,1269.23
10/20/2016,1265.76
10/21/2016,1266.46
10/24/2016,1264.44
10/25/2016,1273.87
10/26/2016,1267.1
10/27/2016,1268.4
10/28/2016,1275.47
10/31/2016,1277.21
11/1/2016,1288.2
11/2/2016,1296.81
11/3/2016,1302.7
11/4/2016,1305.06
11/7/2016,1281.64
11/8/2016,1275.68
11/9/2016,1277.98
11/10/2016,1259.2
11/11/2016,1227.64
11/14/2016,1221.35
11/15/2016,1228.73
11/16/2016,1224.99
11/17/2016,1216.42
11/18/2016,1207.89
11/21/2016,1214.23
11/22/2016,1212.32
11/23/2016,1188.32
11/24/2016,1181.67
11/25/2016,1183.56
11/28/2016,1194
11/29/2016,1188.31
11/30/2016,1173.2
12/1/2016,1171.69
12/2/2016,1177.43
12/5/2016,1170.38
12/6/2016,1169.85
12/7/2016,1173.98
12/8/2016,1170.78
12/9/2016,1159.86
12/12/2016,1162.22
12/13/2016,1158.54
12/14/2016,1142.95
12/15/2016,1128.5
12/16/2016,1134.88
12/19/2016,1138.21
12/20/2016,1132.35
12/21/2016,1131.61
12/22/2016,1128.38
12/23/2016,1133.3
12/27/2016,1138.78
12/28/2016,1141.67
12/29/2016,1158.19
12/30/2016,1147.5
1/3/2017,1158.84
1/4/2017,1163.65
1/5/2017,1180.12
1/6/2017,1172.63
1/9/2017,1181.1
1/10/2017,1187.88
1/11/2017,1191.62
1/12/2017,1195.43
1/13/2017,1197.34
1/16/2017,1202.73
1/17/2017,1217.07
1/18/2017,1204.3
1/19/2017,1204.85
1/20/2017,1210.32
1/23/2017,1218.23
1/24/2017,1208.94
1/25/2017,1200.69
1/26/2017,1188.5
1/27/2017,1191.2
1/30/2017,1195.7
1/31/2017,1210.72
2/1/2017,1209.84
2/2/2017,1215.96
2/3/2017,1220.3
2/6/2017,1235.53
2/7/2017,1233.85
2/8/2017,1241.53
2/9/2017,1228.36
2/10/2017,1233.62
2/13/2017,1225.26
2/14/2017,1228.13
2/15/2017,1233.7
2/16/2017,1239.04
2/17/2017,1234.6
2/20/2017,1238.47
2/21/2017,1235.74
2/22/2017,1237.44
2/23/2017,1249.56
2/24/2017,1257.19
2/27/2017,1252.73
2/28/2017,1248.44
3/1/2017,1249.69
3/2/2017,1234.25
3/3/2017,1234.81
3/6/2017,1225.29
3/7/2017,1215.86
3/8/2017,1208.31
3/9/2017,1201.24
3/10/2017,1204.64
3/13/2017,1204.3
3/14/2017,1199.12
3/15/2017,1219.88
3/16/2017,1226.61
3/17/2017,1229.26
3/20/2017,1234.24
3/21/2017,1244.81
3/22/2017,1248.84
3/23/2017,1245.2
3/24/2017,1243.57
3/27/2017,1254.86
3/28/2017,1251.82
3/29/2017,1253.45
3/30/2017,1242.64
3/31/2017,1249.2
4/3/2017,1253.5
4/4/2017,1256.28
4/5/2017,1255.76
4/6/2017,1251.7
4/7/2017,1254.53
4/10/2017,1254.68
4/11/2017,1274.86
4/12/2017,1286.78
4/13/2017,1287.92
4/14/2017,1285.69
4/17/2017,1284.71
4/18/2017,1289.76
4/19/2017,1280.21
4/20/2017,1281.9
4/21/2017,1284.44
4/24/2017,1276.31
4/25/2017,1264.13
4/26/2017,1269.22
4/27/2017,1264.3
4/28/2017,1268.28
5/1/2017,1256.58
5/2/2017,1256.76
5/3/2017,1238.17
5/4/2017,1228.16
5/5/2017,1228.01
5/8/2017,1226.23
5/9/2017,1221.23
5/10/2017,1219.1
5/11/2017,1225.04
5/12/2017,1228.43
5/15/2017,1230.82
5/16/2017,1237.24
5/17/2017,1261.36
5/18/2017,1247.07
5/19/2017,1255.93
5/22/2017,1260.63
5/23/2017,1251.22
5/24/2017,1258.73
5/25/2017,1255.67
5/26/2017,1266.76
5/29/2017,1268.1
5/30/2017,1263.09
5/31/2017,1268.92
6/1/2017,1265.96
6/2/2017,1279.17
6/5/2017,1279.8
6/6/2017,1294.39
6/7/2017,1287.15
6/8/2017,1278.01
6/9/2017,1266.76
6/12/2017,1266.18
6/13/2017,1266.55
6/14/2017,1260.86
6/15/2017,1253.98
6/16/2017,1253.73
6/19/2017,1243.84
6/20/2017,1243.01
6/21/2017,1246.48
6/22/2017,1250.51
6/23/2017,1256.71
6/26/2017,1244.72
6/27/2017,1247.17
6/28/2017,1249.27
6/29/2017,1245.51
6/30/2017,1241.61
7/3/2017,1220.2
7/4/2017,1223.42
7/5/2017,1227.04
7/6/2017,1225.22
7/7/2017,1212.46
7/10/2017,1214.36
7/11/2017,1217.72
7/12/2017,1220.51
7/13/2017,1217.58
7/14/2017,1228.7
7/17/2017,1234.11
7/18/2017,1242.47
7/19/2017,1241.25
7/20/2017,1244.49
7/21/2017,1254.98
7/24/2017,1255.3
7/25/2017,1250.06
7/26/2017,1260.53
7/27/2017,1259.15
7/28/2017,1269.64
7/31/2017,1269.44
8/1/2017,1268.76
8/2/2017,1266.65
8/3/2017,1268.6
8/4/2017,1258.88
8/7/2017,1257.85
8/8/2017,1260.96
8/9/2017,1277.3
8/10/2017,1286.53
8/11/2017,1289.31
8/14/2017,1282.15
8/15/2017,1271.53
8/16/2017,1283.11
8/17/2017,1288.15
8/18/2017,1284.13
8/21/2017,1291.88
8/22/2017,1285.08
8/23/2017,1290.96
8/24/2017,1286.4
8/25/2017,1291.35
8/28/2017,1310.13
8/29/2017,1309.23
8/30/2017,1308.6
8/31/2017,1321.43
9/1/2017,1325.23
9/4/2017,1333.87
9/5/2017,1339.71
9/6/2017,1334.22
9/7/2017,1349.22
9/8/2017,1346.59
9/11/2017,1327.54
9/12/2017,1331.81
9/13/2017,1322.37
9/14/2017,1329.74
9/15/2017,1320.18
9/18/2017,1307.44
9/19/2017,1311.15
9/20/2017,1301.1
9/21/2017,1291.2
9/22/2017,1297.3
9/25/2017,1310.78
9/26/2017,1293.98
9/27/2017,1282.78
9/28/2017,1287.3
9/29/2017,1279.75
10/2/2017,1271.13
10/3/2017,1271.66
10/4/2017,1274.85
10/5/2017,1268.22
10/6/2017,1276.68
10/9/2017,1284.05
10/10/2017,1288.03
10/11/2017,1291.72
10/12/2017,1293.72
10/13/2017,1303.82
10/16/2017,1295.79
10/17/2017,1285.12
10/18/2017,1281.08
10/19/2017,1290.13
10/20/2017,1280.47
10/23/2017,1282.27
10/24/2017,1276.58
10/25/2017,1277.53
10/26/2017,1266.99
10/27/2017,1273.35
10/30/2017,1276.29
10/31/2017,1271.45
11/1/2017,1274.66
11/2/2017,1276.13
11/3/2017,1269.91
11/6/2017,1281.95
11/7/2017,1275.3
11/8/2017,1281.36
11/9/2017,1285.07
11/10/2017,1275.07
11/13/2017,1278.31
11/14/2017,1280.25
11/15/2017,1278.14
11/16/2017,1278.58
11/17/2017,1292.42
11/20/2017,1276.92
11/21/2017,1280.61
11/22/2017,1292.12
11/23/2017,1291.47
11/24/2017,1288.37
11/27/2017,1294.52
11/28/2017,1293.98
11/29/2017,1283.64
11/30/2017,1275.01
12/1/2017,1280.62
12/4/2017,1276.18
12/5/2017,1265.77
12/6/2017,1263.37
12/7/2017,1247.22
12/8/2017,1248.49
12/11/2017,1242.02
12/12/2017,1244.49
12/13/2017,1255.5
12/14/2017,1252.96
12/15/2017,1256.44
12/18/2017,1262.26
12/19/2017,1261.7
12/20/2017,1265.57
12/21/2017,1266.6
12/22/2017,1274.16
12/26/2017,1283.1
12/27/2017,1287.18
12/28/2017,1295.04
12/29/2017,1302.8
1/2/2018,1317.56
1/3/2018,1313.21
1/4/2018,1323.01
1/5/2018,1319.59
1/8/2018,1320.4
1/9/2018,1312.85
1/10/2018,1316.89
1/11/2018,1322.44
1/12/2018,1337.64
1/15/2018,1339.99
1/16/2018,1338.41
1/17/2018,1326.84
1/18/2018,1327.03
1/19/2018,1331.84
1/22/2018,1333.92
1/23/2018,1341.21
1/24/2018,1358.46
1/25/2018,1348.26
1/26/2018,1349.12
1/29/2018,1340.33
1/30/2018,1338.59
1/31/2018,1345.14
2/1/2018,1348.79
2/2/2018,1333.39
2/5/2018,1339.67
2/6/2018,1324.16
2/7/2018,1318.39
2/8/2018,1318.76
2/9/2018,1316.65
2/12/2018,1322.7
2/13/2018,1329.55
2/14/2018,1350.73
2/15/2018,1353.67
2/16/2018,1346.96
2/19/2018,1346.46
2/20/2018,1329.19
2/21/2018,1324.63
2/22/2018,1332.05
2/23/2018,1328.71
2/26/2018,1333.68
2/27/2018,1318.36
2/28/2018,1318.31
3/1/2018,1317.03
3/2/2018,1322.75
3/5/2018,1320.11
3/6/2018,1334.56
3/7/2018,1325.57
3/8/2018,1321.99
3/9/2018,1323.93
3/12/2018,1323.1
3/13/2018,1326.51
3/14/2018,1324.85
3/15/2018,1316.1
3/16/2018,1314.24
3/19/2018,1316.85
3/20/2018,1311.31
3/21/2018,1332.24
3/22/2018,1329.03
3/23/2018,1347.33
3/26/2018,1353.5
3/27/2018,1345.05
3/28/2018,1325.01
3/29/2018,1325.5
3/30/2018,1325.48
4/2/2018,1341.29
4/3/2018,1332.74
4/4/2018,1333.19
4/5/2018,1326.57
4/6/2018,1333.03
4/9/2018,1336.35
4/10/2018,1339.64
4/11/2018,1353.38
4/12/2018,1334.94
4/13/2018,1346.2
4/16/2018,1345.93
4/17/2018,1347.52
4/18/2018,1349.41
4/19/2018,1345.53
4/20/2018,1336.36
4/23/2018,1324.83
4/24/2018,1330.35
4/25/2018,1323.13
4/26/2018,1316.8
4/27/2018,1324
4/30/2018,1315.39
5/1/2018,1303.85
5/2/2018,1304.96
5/3/2018,1312.06
5/4/2018,1314.5
5/7/2018,1314.21
5/8/2018,1314.63
5/9/2018,1312.72
5/10/2018,1321.6
5/11/2018,1319.3
5/14/2018,1313.5
5/15/2018,1290.53
5/16/2018,1290.73
5/17/2018,1290.79
5/18/2018,1293.04
5/21/2018,1292.6
5/22/2018,1291.14
5/23/2018,1293.41
5/24/2018,1304.63
5/25/2018,1302.25
5/28/2018,1299.04
5/29/2018,1298.77
5/30/2018,1301.38
5/31/2018,1298.51
6/1/2018,1293.4
6/4/2018,1292.02
6/5/2018,1296.4
6/6/2018,1296.4
6/7/2018,1297.18
6/8/2018,1298.17
6/11/2018,1300.49
6/12/2018,1295.97
6/13/2018,1299.31
6/14/2018,1302.25
6/15/2018,1278.94
6/18/2018,1278.32
6/19/2018,1274.66
6/20/2018,1267.86
6/21/2018,1267.19
6/22/2018,1270.56
6/25/2018,1265.64
6/26/2018,1259.04
6/27/2018,1252.35
6/28/2018,1248.25
6/29/2018,1252.6
7/2/2018,1242.04
7/3/2018,1252.73
7/4/2018,1254.99
7/5/2018,1257.91
7/6/2018,1255.48
7/9/2018,1257.68
7/10/2018,1255.54
7/11/2018,1241.96
7/12/2018,1247.39
7/13/2018,1244.32
7/16/2018,1240.93
7/17/2018,1227.54
7/18/2018,1227.51
7/19/2018,1222.97
7/20/2018,1229.53
7/23/2018,1224.5
7/24/2018,1224.52
7/25/2018,1231.63
7/26/2018,1222.69
7/27/2018,1224.22
7/30/2018,1221.45
7/31/2018,1224.15
8/1/2018,1215.96
8/2/2018,1207.83
8/3/2018,1214.9
8/6/2018,1207.64
8/7/2018,1210.97
8/8/2018,1213.88
8/9/2018,1212.47
8/10/2018,1210.57
8/13/2018,1193.5
8/14/2018,1194.09
8/15/2018,1174.85
8/16/2018,1174.16
8/17/2018,1184.25
8/20/2018,1190.48
8/21/2018,1195.99
8/22/2018,1195.8
8/23/2018,1185.56
8/24/2018,1205.35
8/27/2018,1211.38
8/28/2018,1201
8/29/2018,1206.6
8/30/2018,1199.98
8/31/2018,1201.15
9/3/2018,1201.27
9/4/2018,1191.52
9/5/2018,1196.73
9/6/2018,1199.98
9/7/2018,1196.93
9/10/2018,1195.88
9/11/2018,1198.59
9/12/2018,1206.24
9/13/2018,1201.47
9/14/2018,1194.85
9/17/2018,1201.46
9/18/2018,1198.36
9/19/2018,1204.04
9/20/2018,1207.18
9/21/2018,1200.04
9/24/2018,1199.03
9/25/2018,1201.22
9/26/2018,1194.44
9/27/2018,1182.83
9/28/2018,1190.88
10/1/2018,1188.99
10/2/2018,1203.32
10/3/2018,1197.35
10/4/2018,1199.92
10/5/2018,1203.63
10/8/2018,1188.08
10/9/2018,1189.77
10/10/2018,1194.79
10/11/2018,1224.09
10/12/2018,1217.05
10/15/2018,1227.06
10/16/2018,1224.95
10/17/2018,1222.29
10/18/2018,1225.81
10/19/2018,1226.49
10/22/2018,1222.1
10/23/2018,1230.3
10/24/2018,1233.79
10/25/2018,1232.17
10/26/2018,1233.53
10/29/2018,1229.42
10/30/2018,1222.93
10/31/2018,1214.76
11/1/2018,1233.43
11/2/2018,1232.89
11/5/2018,1231.49
11/6/2018,1227.19
11/7/2018,1226.49
11/8/2018,1224
11/9/2018,1209.65
11/12/2018,1200.37
11/13/2018,1202.23
11/14/2018,1210.88
11/15/2018,1213.36
11/16/2018,1223.36
11/19/2018,1224.17
11/20/2018,1221.66
11/21/2018,1226.04
11/22/2018,1228.64
11/23/2018,1223.05
11/26/2018,1222.4
11/27/2018,1215.05
11/28/2018,1221.23
11/29/2018,1224.21
11/30/2018,1220.52
12/3/2018,1230.67
12/4/2018,1238.54
12/5/2018,1237.29
12/6/2018,1237.78
12/7/2018,1249.31
12/10/2018,1244.46
12/11/2018,1243.25
12/12/2018,1245.66
12/13/2018,1241.99
12/14/2018,1239.02
12/17/2018,1245.85
12/18/2018,1249.42
12/19/2018,1243.08
12/20/2018,1259.86
12/21/2018,1256.94
12/24/2018,1269.22
12/25/2018,1268.54
12/26/2018,1267.14
12/27/2018,1275.71
12/28/2018,1280.71
12/31/2018,1282.49
1/1/2019,1282.6
1/2/2019,1284.59
1/3/2019,1294.28
1/4/2019,1286.05
1/7/2019,1289.21
1/8/2019,1285.39
1/9/2019,1293.56
1/10/2019,1286.65
1/11/2019,1290.25
1/14/2019,1291.72
1/15/2019,1289.51
1/16/2019,1293.67
1/17/2019,1292.05
1/18/2019,1282.11
1/21/2019,1280.47
1/22/2019,1285.22
1/23/2019,1282.72
1/24/2019,1281.21
1/25/2019,1305.25
1/28/2019,1303.36
1/29/2019,1311.79
1/30/2019,1319.91
1/31/2019,1321.25
2/1/2019,1317.98
2/4/2019,1312.25
2/5/2019,1315.32
2/6/2019,1306.6
2/7/2019,1310.11
2/8/2019,1314.29
2/11/2019,1308.12
2/12/2019,1310.8
2/13/2019,1306.27
2/14/2019,1312.57
2/15/2019,1322.49
2/18/2019,1326.89
2/19/2019,1340.94
2/20/2019,1338.44
2/21/2019,1323.63
2/22/2019,1329.4
2/25/2019,1327.58
2/26/2019,1328.96
2/27/2019,1319.86
2/28/2019,1313.32
3/1/2019,1293.44
3/4/2019,1286.74
3/5/2019,1288.01
3/6/2019,1286.36
3/7/2019,1285.61
3/8/2019,1298.3
3/11/2019,1293.35
3/12/2019,1301.58
3/13/2019,1309.12
3/14/2019,1296.17
3/15/2019,1302.4
3/18/2019,1303.71
3/19/2019,1306.56
3/20/2019,1312.53
3/21/2019,1309.36
3/22/2019,1313.68
3/25/2019,1321.9
3/26/2019,1315.71
3/27/2019,1309.55
3/28/2019,1290.42
3/29/2019,1292.38
4/1/2019,1287.72
4/2/2019,1292.46
4/3/2019,1289.93
4/4/2019,1292.21
4/5/2019,1291.76
4/8/2019,1297.48
4/9/2019,1304.1
4/10/2019,1307.99
4/11/2019,1292.52
4/12/2019,1290.43
4/15/2019,1287.95
4/16/2019,1276.79
4/17/2019,1273.98
4/18/2019,1275.82
4/19/2019,1275.52
4/22/2019,1274.99
4/23/2019,1272.42
4/24/2019,1275.76
4/25/2019,1277.17
4/26/2019,1286.16
4/29/2019,1279.9
4/30/2019,1283.53
5/1/2019,1276.76
5/2/2019,1270.69
5/3/2019,1279.11
5/6/2019,1281.1
5/7/2019,1284.43
5/8/2019,1280.88
5/9/2019,1284.08
5/10/2019,1286.05
5/13/2019,1299.91
5/14/2019,1296.92
5/15/2019,1296.49
5/16/2019,1286.72
5/17/2019,1277.53
5/20/2019,1277.82
5/21/2019,1274.68
5/22/2019,1273.34
5/23/2019,1283.45
5/24/2019,1284.93
5/27/2019,1285.36
5/28/2019,1279.33
5/29/2019,1279.78
5/30/2019,1288.65
5/31/2019,1305.58
6/3/2019,1325.31
6/4/2019,1325.52
6/5/2019,1330.32
6/6/2019,1335.33
6/7/2019,1340.86
6/10/2019,1327.98
6/11/2019,1326.84
6/12/2019,1333.58
6/13/2019,1342.31
6/14/2019,1341.7
6/17/2019,1339.66
6/18/2019,1346.61
6/19/2019,1360.38
6/20/2019,1388.44
6/21/2019,1399.63
6/24/2019,1419.72
6/25/2019,1423.44
6/26/2019,1409
6/27/2019,1409.78
6/28/2019,1409.55
7/1/2019,1384.19
7/2/2019,1418.65
7/3/2019,1418.78
7/4/2019,1416.08
7/5/2019,1399.45
7/8/2019,1395.53
7/9/2019,1397.61
7/10/2019,1419.02
7/11/2019,1403.81
7/12/2019,1415.75
7/15/2019,1414.13
7/16/2019,1406.23
7/17/2019,1426.57
7/18/2019,1446.1
7/19/2019,1425.37
7/22/2019,1424.88
7/23/2019,1417.83
7/24/2019,1425.86
7/25/2019,1414.58
7/26/2019,1418.9
7/29/2019,1426.8
7/30/2019,1430.88
7/31/2019,1413.78
8/1/2019,1445.18
8/2/2019,1440.83
8/5/2019,1463.7
8/6/2019,1474.42
8/7/2019,1501.16
8/8/2019,1500.95
8/9/2019,1496.95
8/12/2019,1511.16
8/13/2019,1501.51
8/14/2019,1516.36
8/15/2019,1523.29
8/16/2019,1513.52
8/19/2019,1495.92
8/20/2019,1507.2
8/21/2019,1502.65
8/22/2019,1498.06
8/23/2019,1526.96
8/26/2019,1527.31
8/27/2019,1542.81
8/28/2019,1539.01
8/29/2019,1527.63
8/30/2019,1520.38
9/2/2019,1529.29
9/3/2019,1547.1
9/4/2019,1552.55
9/5/2019,1519.05
9/6/2019,1506.82
9/9/2019,1499.13
9/10/2019,1485.78
9/11/2019,1497.2
9/12/2019,1499.26
9/13/2019,1488.53
9/16/2019,1498.43
9/17/2019,1501.38
9/18/2019,1494
9/19/2019,1499.03
9/20/2019,1516.9
9/23/2019,1522.24
9/24/2019,1531.87
9/25/2019,1504.05
9/26/2019,1504.78
9/27/2019,1497.01
9/30/2019,1472.49
10/1/2019,1479.14
10/2/2019,1499.45
10/3/2019,1505.19
10/4/2019,1504.66
10/7/2019,1493.5
10/8/2019,1505.51
10/9/2019,1505.57
10/10/2019,1493.99
10/11/2019,1489.01
10/14/2019,1493.21
10/15/2019,1481.01
10/16/2019,1490.13
10/17/2019,1491.87
10/18/2019,1490.05
10/21/2019,1484.5
10/22/2019,1487.68
10/23/2019,1492.12
10/24/2019,1503.98
10/25/2019,1504.63
10/28/2019,1492.51
10/29/2019,1487.72
10/30/2019,1495.66
10/31/2019,1512.99
11/1/2019,1514.34
11/4/2019,1509.82
11/5/2019,1483.61
11/6/2019,1490.57
11/7/2019,1468.48
11/8/2019,1459
11/11/2019,1455.86
11/12/2019,1456.32
11/13/2019,1463.58
11/14/2019,1471.4
11/15/2019,1468.21
11/18/2019,1471.51
11/19/2019,1472.46
11/20/2019,1471.61
11/21/2019,1464.41
11/22/2019,1461.93
11/25/2019,1455.26
11/26/2019,1461.39
11/27/2019,1454.44
11/28/2019,1456.27
11/29/2019,1463.98
12/2/2019,1462.44
12/3/2019,1477.61
12/4/2019,1474.59
12/5/2019,1476
12/6/2019,1460.17
12/9/2019,1461.68
12/10/2019,1464.39
12/11/2019,1474.88
12/12/2019,1469.8
12/13/2019,1476.33
12/16/2019,1476.18
12/17/2019,1476.22
12/18/2019,1475.4
12/19/2019,1478.8
12/20/2019,1478.22
12/23/2019,1485.79
12/24/2019,1499.41
12/25/2019,1499.84
12/26/2019,1511.53
12/27/2019,1510.56
12/30/2019,1515.16
12/31/2019,1517.27
1/1/2020,1517.29
1/2/2020,1529.13
1/3/2020,1552.2
1/6/2020,1565.74
1/7/2020,1574.37
1/8/2020,1556.42
1/9/2020,1552.32
1/10/2020,1562.34
1/13/2020,1547.88
1/14/2020,1546.39
1/15/2020,1556.25
1/16/2020,1552.51
1/17/2020,1557.24
1/20/2020,1560.77
1/21/2020,1558.17
1/22/2020,1558.78
1/23/2020,1562.94
1/24/2020,1571.53
1/27/2020,1582.06
1/28/2020,1567.17
1/29/2020,1576.83
1/30/2020,1574.28
1/31/2020,1589.16
2/3/2020,1576.73
2/4/2020,1552.92
2/5/2020,1556.02
2/6/2020,1566.66
2/7/2020,1570.44
2/10/2020,1572.15
2/11/2020,1567.89
2/12/2020,1566.06
2/13/2020,1576
2/14/2020,1584.06
2/17/2020,1581.13
2/18/2020,1601.61
2/19/2020,1611.7
2/20/2020,1619.56
2/21/2020,1643.41
2/24/2020,1659.38
2/25/2020,1635.14
2/26/2020,1640.96
2/27/2020,1645.01
2/28/2020,1585.69
3/2/2020,1589.44
3/3/2020,1640.9
3/4/2020,1636.93
3/5/2020,1672.23
3/6/2020,1673.83
3/9/2020,1680.47
3/10/2020,1649.4
3/11/2020,1635.04
3/12/2020,1576.15
3/13/2020,1529.83
3/16/2020,1514.1
3/17/2020,1528.3
3/18/2020,1486.05
3/19/2020,1471.24
3/20/2020,1498.65
3/23/2020,1553.23
3/24/2020,1632.32
3/25/2020,1616.9
3/26/2020,1631.34
3/27/2020,1628.16
3/30/2020,1622.51
3/31/2020,1577.18
4/1/2020,1591.51
4/2/2020,1613.99
4/3/2020,1620.81
4/6/2020,1660.97
4/7/2020,1647.72
4/8/2020,1646.14
4/9/2020,1683.73
4/10/2020,1696.65
4/13/2020,1715.34
4/14/2020,1726.97
4/15/2020,1717.03
4/16/2020,1717.7
4/17/2020,1682.82
4/20/2020,1695.65
4/21/2020,1686.2
4/22/2020,1714.08
4/23/2020,1730.51
4/24/2020,1729.6
4/27/2020,1713.99
4/28/2020,1707.79
4/29/2020,1713.41
4/30/2020,1686.5
5/1/2020,1700.42
5/4/2020,1702.07
5/5/2020,1705.92
5/6/2020,1685.71
5/7/2020,1716.06
5/8/2020,1702.7
5/11/2020,1697.93
5/12/2020,1702.7
5/13/2020,1716.28
5/14/2020,1730.3
5/15/2020,1743.67
5/18/2020,1732.55
5/19/2020,1745.05
5/20/2020,1748.18
5/21/2020,1727
5/22/2020,1734.68
5/25/2020,1731.95
5/26/2020,1710.58
5/27/2020,1709.47
5/28/2020,1718.33
5/29/2020,1730.27
6/1/2020,1739.55
6/2/2020,1727.7
6/3/2020,1699.67
6/4/2020,1714.01
6/5/2020,1685.06
6/8/2020,1698.53
6/9/2020,1715.33
6/10/2020,1738.7
6/11/2020,1727.7
6/12/2020,1730.75
6/15/2020,1725.16
6/16/2020,1726.53
6/17/2020,1726.95
6/18/2020,1722.93
6/19/2020,1743.87
6/22/2020,1754.43
6/23/2020,1768.41
6/24/2020,1761.17
6/25/2020,1763.79
6/26/2020,1771.29
6/29/2020,1772.82
6/30/2020,1780.96
7/1/2020,1770.09
7/2/2020,1775.38
7/3/2020,1775.95
7/6/2020,1784.68
7/7/2020,1794.86
7/8/2020,1808.89
7/9/2020,1803.55
7/10/2020,1798.7
7/13/2020,1802.76
7/14/2020,1809.36
7/15/2020,1810.29
7/16/2020,1797.16
7/17/2020,1810.42
7/20/2020,1817.77
7/21/2020,1841.91
7/22/2020,1871.41
7/23/2020,1887.44
7/24/2020,1902.02
7/27/2020,1942.24
7/28/2020,1958.43
7/29/2020,1970.79
7/30/2020,1956.64
7/31/2020,1975.86
8/3/2020,1976.98
8/4/2020,2019.21
8/5/2020,2038.12
8/6/2020,2063.54
8/7/2020,2035.55
8/10/2020,2027.34
8/11/2020,1911.89
8/12/2020,1915.83
8/13/2020,1953.71
8/14/2020,1945.12
8/17/2020,1985.3
8/18/2020,2002.44
8/19/2020,1928.98
8/20/2020,1947.26
8/21/2020,1940.48
8/24/2020,1928.88
8/25/2020,1928.18
8/26/2020,1954.46
8/27/2020,1929.54
8/28/2020,1964.83
8/31/2020,1967.8
9/1/2020,1970.18
9/2/2020,1942.92
9/3/2020,1930.91
9/4/2020,1933.94
9/7/2020,1933.64
9/8/2020,1932.03
9/9/2020,1946.84
9/10/2020,1946.09
9/11/2020,1940.55
9/14/2020,1956.86
9/15/2020,1954.15
9/16/2020,1959.26
9/17/2020,1944.44
9/18/2020,1950.86
9/21/2020,1912.51
9/22/2020,1900.21
9/23/2020,1863.34
9/24/2020,1868.07
9/25/2020,1861.58
9/28/2020,1881.48
9/29/2020,1898.07
9/30/2020,1885.82
10/1/2020,1906.01
10/2/2020,1899.84
10/5/2020,1913.53
10/6/2020,1878.18
10/7/2020,1887.42
10/8/2020,1893.82
10/9/2020,1930.4
10/12/2020,1922.77
10/13/2020,1891.36
10/14/2020,1901.52
10/15/2020,1908.71
10/16/2020,1899.29
10/19/2020,1904.08
10/20/2020,1906.95
10/21/2020,1924.33
10/22/2020,1904.11
10/23/2020,1902.05
10/26/2020,1902.08
10/27/2020,1907.99
10/28/2020,1877.19
10/29/2020,1867.59
10/30/2020,1878.81
11/2/2020,1895.48
11/3/2020,1909.17
11/4/2020,1902.92
11/5/2020,1949.66
11/6/2020,1951.35
11/9/2020,1863.04
11/10/2020,1877.32
11/11/2020,1865.73
11/12/2020,1876.83
11/13/2020,1889.2
11/16/2020,1888.95
11/17/2020,1880.38
11/18/2020,1872.24
11/19/2020,1866.54
11/20/2020,1870.99
11/23/2020,1837.86
11/24/2020,1807.59
11/25/2020,1807.56
11/26/2020,1815.8
11/27/2020,1787.79
11/30/2020,1776.95
12/1/2020,1815.24
12/2/2020,1831.28
12/3/2020,1841.08
12/4/2020,1838.86
12/7/2020,1862.73
12/8/2020,1870.56
12/9/2020,1839.55
12/10/2020,1836.57
12/11/2020,1839.85
12/14/2020,1827.35
12/15/2020,1853.64
12/16/2020,1864.8
12/17/2020,1885.42
12/18/2020,1881.35
12/21/2020,1876.89
12/22/2020,1860.84
